,package_id,online_booking,mobile_site_booking,Car_Cancellation,from_date,from_month,weekend,hourOfDay,cancel_zone
13816,2.0,1,0,0,5,16,0,1,1
13817,2.0,0,0,0,5,16,0,1,0
13820,1.0,1,0,0,5,16,0,2,1
13824,2.0,1,0,0,5,16,0,2,0
13825,1.0,0,0,0,5,16,0,2,0
13827,2.0,0,0,0,5,16,0,3,1
13828,1.0,1,0,0,5,16,0,2,1
13830,2.0,0,0,0,5,16,0,2,1
13833,2.0,1,0,0,5,16,0,2,1
13834,2.0,0,0,0,5,16,0,2,1
13840,2.0,0,0,0,5,16,0,2,1
13844,1.0,0,1,0,5,16,0,4,1
13845,1.0,0,0,0,5,16,0,4,1
13851,2.0,1,0,0,5,17,0,1,0
13855,1.0,0,0,0,5,16,0,3,1
13866,2.0,0,0,0,5,16,0,3,1
13870,1.0,0,0,0,5,16,0,4,1
13871,1.0,0,0,0,5,16,0,4,1
13914,1.0,1,0,0,5,17,0,1,1
13922,2.0,1,0,0,5,17,0,1,0
13926,1.0,1,0,0,5,17,0,1,1
13927,1.0,0,0,0,5,16,0,5,0
13942,1.0,0,0,0,5,17,0,1,1
13947,2.0,0,0,0,5,17,0,2,1
13951,2.0,0,0,0,5,17,0,2,0
13957,2.0,0,0,0,5,17,0,3,1
13958,2.0,0,0,0,5,19,1,2,1
13964,1.0,0,0,0,5,17,0,4,1
13965,1.0,1,0,0,5,17,0,3,1
13976,1.0,0,0,0,5,17,0,4,1
13983,1.0,0,0,1,5,17,0,4,1
13993,2.0,0,0,0,5,18,1,2,0
13994,2.0,0,0,0,5,19,1,2,0
13995,2.0,0,0,0,5,20,0,2,0
13999,1.0,0,0,0,5,17,0,3,0
14003,1.0,1,0,0,5,18,1,2,0
14027,1.0,0,0,0,5,19,1,1,1
14029,2.0,0,0,0,5,17,0,5,1
14036,1.0,0,0,0,5,18,1,2,0
14038,2.0,1,0,0,5,18,1,2,1
14047,1.0,0,0,0,5,18,1,2,1
14049,1.0,0,0,0,5,18,1,1,1
14052,1.0,1,0,0,5,18,1,3,1
14062,2.0,1,0,0,5,18,1,1,0
14063,2.0,1,0,0,5,18,1,1,1
14064,1.0,1,0,0,5,18,1,2,1
14066,2.0,1,0,0,5,18,1,2,1
14067,2.0,1,0,0,5,18,1,1,1
14081,2.0,1,0,0,5,18,1,2,0
14083,1.0,0,0,0,5,20,0,2,1
14085,2.0,0,0,0,5,19,1,1,1
14101,1.0,0,0,0,5,18,1,3,0
14103,1.0,0,0,0,5,18,1,2,1
14107,1.0,1,0,1,5,18,1,3,2
14108,1.0,0,0,0,5,18,1,4,1
14109,2.0,1,0,0,5,18,1,3,1
14124,2.0,0,1,0,5,18,1,4,1
14125,1.0,0,0,0,5,18,1,4,1
14127,2.0,0,0,0,5,19,1,1,1
14132,1.0,0,0,0,5,18,1,4,0
14140,1.0,0,0,0,5,18,1,4,1
14141,2.0,0,0,0,5,19,1,6,1
14143,1.0,1,0,0,5,18,1,3,1
14148,1.0,0,0,0,5,19,1,4,0
14149,2.0,0,0,0,5,26,1,6,0
14156,1.0,0,0,0,5,19,1,1,1
14157,1.0,0,0,0,5,19,1,1,1
14158,1.0,0,0,0,5,19,1,1,1
14159,1.0,0,0,0,5,19,1,1,1
14160,1.0,0,0,0,5,19,1,1,1
14161,1.0,0,0,0,5,19,1,1,1
14163,1.0,0,0,0,5,19,1,1,1
14165,1.0,0,0,0,5,19,1,1,1
14166,1.0,0,0,0,5,19,1,1,1
14167,2.0,1,0,0,5,19,1,1,1
14168,1.0,0,0,0,5,19,1,1,1
14171,2.0,0,0,0,5,19,1,2,1
14172,1.0,0,0,0,5,19,1,1,1
14173,1.0,0,0,0,5,19,1,1,1
14174,1.0,0,0,0,5,19,1,1,1
14175,1.0,0,0,0,5,19,1,1,0
14182,2.0,1,0,0,5,19,1,2,1
14201,1.0,1,0,0,5,19,1,1,1
14203,2.0,1,0,0,5,19,1,1,0
14207,2.0,1,0,1,5,19,1,2,1
14210,1.0,0,0,0,5,19,1,1,0
14217,1.0,1,0,1,5,18,1,5,1
14222,1.0,0,0,0,5,19,1,3,1
14223,2.0,0,0,1,5,19,1,1,1
14224,2.0,0,0,0,5,19,1,2,1
14226,2.0,0,0,1,5,19,1,2,1
14230,1.0,0,1,1,5,19,1,2,1
14234,2.0,1,0,0,5,19,1,2,1
14240,2.0,0,0,0,5,19,1,2,0
14241,2.0,1,0,1,5,19,1,2,1
14242,2.0,0,0,0,5,19,1,6,1
14248,1.0,0,0,0,5,19,1,2,0
14249,1.0,0,0,0,5,19,1,2,0
14251,1.0,0,0,0,5,19,1,2,0
14255,2.0,1,0,0,5,19,1,2,1
14257,2.0,1,0,1,5,19,1,2,1
14258,1.0,0,0,0,5,19,1,3,1
14261,1.0,1,0,0,5,19,1,4,1
14262,1.0,1,0,0,5,19,1,3,0
14266,1.0,0,0,0,5,19,1,3,0
14267,1.0,1,0,1,5,19,1,3,1
14271,1.0,0,0,0,5,19,1,2,1
14272,1.0,0,0,0,5,19,1,3,1
14275,2.0,0,0,0,5,19,1,3,0
14276,1.0,0,0,0,5,19,1,2,0
14278,2.0,1,0,0,5,19,1,4,1
14284,1.0,0,0,1,5,19,1,3,1
14287,1.0,1,0,1,5,19,1,4,1
14288,2.0,1,0,1,5,19,1,3,1
14291,2.0,0,0,0,5,19,1,4,1
14304,1.0,0,1,0,5,19,1,4,1
14311,1.0,1,0,0,5,20,0,6,1
14313,1.0,0,0,0,5,19,1,4,2
14323,2.0,0,0,0,5,19,1,5,1
14325,1.0,0,0,0,5,20,0,6,1
14333,1.0,0,0,0,5,20,0,2,0
14334,2.0,1,0,0,5,20,0,2,1
14339,1.0,1,0,0,5,20,0,1,1
14358,2.0,1,0,0,5,20,0,1,0
14363,2.0,0,0,0,5,20,0,1,0
14375,2.0,1,0,0,5,20,0,2,1
14386,1.0,0,0,0,5,20,0,3,1
14393,2.0,0,0,0,5,20,0,2,1
14394,1.0,1,0,0,5,21,0,2,1
14395,2.0,0,0,0,5,21,0,1,1
14396,1.0,0,0,1,5,20,0,3,1
14400,1.0,0,0,1,5,20,0,2,1
14405,2.0,0,0,1,5,20,0,3,1
14406,1.0,1,0,0,5,20,0,3,1
14408,2.0,0,0,0,5,20,0,3,1
14413,2.0,0,0,0,5,20,0,3,1
14417,2.0,1,0,0,5,21,0,2,0
14418,2.0,1,0,0,5,21,0,1,0
14420,2.0,0,0,0,5,21,0,2,0
14429,2.0,0,0,0,5,21,0,2,1
14438,1.0,0,0,0,5,20,0,4,0
14457,1.0,0,0,0,5,20,0,4,1
14470,1.0,1,0,1,5,20,0,4,1
14488,2.0,0,0,0,5,21,0,2,1
14489,2.0,0,0,0,5,21,0,2,1
14493,2.0,1,0,0,5,21,0,2,1
14500,1.0,0,0,0,5,21,0,2,0
14515,1.0,0,0,0,5,21,0,2,1
14517,1.0,0,0,0,5,21,0,4,1
14518,1.0,0,0,0,5,21,0,2,0
14520,1.0,1,0,0,5,21,0,2,1
14522,2.0,0,0,0,5,21,0,3,1
14523,2.0,1,0,0,5,21,0,3,0
14531,1.0,0,0,0,5,21,0,4,1
14532,1.0,0,0,0,5,21,0,3,0
14539,1.0,0,0,0,5,21,0,2,0
14544,1.0,0,0,0,5,21,0,4,0
14548,2.0,0,0,0,5,21,0,3,0
14555,1.0,1,0,1,5,21,0,3,1
14563,1.0,0,0,0,5,21,0,4,1
14582,1.0,1,0,0,5,21,0,5,1
14590,2.0,0,0,0,5,22,0,1,1
14596,2.0,1,0,0,5,22,0,1,1
14600,1.0,0,0,0,5,22,0,1,1
14603,1.0,1,0,0,5,22,0,2,0
14625,2.0,0,0,0,5,22,0,2,1
14626,1.0,0,0,0,5,22,0,2,1
14637,2.0,0,0,0,5,22,0,2,0
14639,2.0,0,0,0,5,22,0,2,1
14641,1.0,0,0,0,5,22,0,3,1
14656,1.0,0,0,0,5,22,0,2,0
14665,2.0,0,0,0,5,22,0,3,1
14666,1.0,0,0,0,5,22,0,3,1
14675,1.0,0,0,0,5,22,0,3,1
14676,2.0,0,0,0,5,23,0,2,0
14678,2.0,0,0,0,5,24,0,1,1
14679,1.0,0,0,0,5,22,0,4,1
14680,2.0,0,0,0,5,23,0,1,0
14681,2.0,0,0,0,5,24,0,1,1
14690,2.0,1,0,0,5,22,0,4,1
14698,1.0,1,0,0,5,22,0,4,1
14699,1.0,1,0,0,5,25,1,1,1
14701,1.0,0,0,0,5,22,0,4,2
14723,2.0,1,0,0,5,23,0,1,1
14724,2.0,0,0,0,5,23,0,2,0
14726,2.0,0,0,0,5,23,0,2,1
14734,2.0,0,1,0,5,23,0,2,0
14743,1.0,0,1,0,5,23,0,2,1
14746,2.0,0,0,0,5,23,0,1,1
14764,2.0,0,0,0,5,23,0,3,1
14766,1.0,0,0,0,5,23,0,2,0
14768,1.0,0,0,0,5,23,0,2,0
14777,1.0,0,0,1,5,23,0,2,1
14782,2.0,0,0,0,5,23,0,2,0
14783,1.0,0,0,1,5,23,0,2,1
14784,2.0,1,0,0,5,24,0,2,0
14799,2.0,0,0,0,5,23,0,4,1
14804,1.0,0,0,0,5,23,0,4,0
14815,2.0,1,0,0,5,24,0,1,1
14823,1.0,0,0,0,5,23,0,4,0
14825,1.0,0,0,0,5,24,0,2,1
14833,1.0,0,0,0,5,24,0,1,0
14845,1.0,0,0,0,5,23,0,4,0
14877,2.0,0,0,0,5,24,0,2,0
14880,2.0,0,0,0,5,24,0,1,1
14886,1.0,0,0,0,5,24,0,2,1
14888,2.0,1,0,1,5,24,0,1,1
14891,1.0,1,0,1,5,24,0,1,1
14894,2.0,0,0,0,5,24,0,2,0
14908,2.0,1,0,0,5,24,0,2,0
14911,1.0,0,0,0,5,24,0,2,0
14916,2.0,0,0,0,5,24,0,2,1
14918,1.0,0,0,0,5,31,0,2,0
14919,1.0,0,0,0,5,24,0,2,1
14921,1.0,0,0,0,5,24,0,2,1
14923,1.0,1,0,0,5,24,0,2,1
14924,2.0,1,0,0,5,24,0,2,0
14925,1.0,0,0,0,5,25,1,1,0
14928,2.0,0,0,0,5,24,0,2,0
14932,1.0,1,0,0,5,24,0,3,1
14934,1.0,1,0,0,5,24,0,3,1
14936,2.0,0,0,0,5,26,1,2,1
14951,1.0,0,0,0,5,24,0,3,0
14954,1.0,0,0,0,5,24,0,3,1
14974,1.0,1,0,0,5,25,1,2,0
14979,2.0,0,0,0,5,25,1,1,1
14987,1.0,1,0,0,5,27,0,2,0
15004,2.0,0,0,0,5,25,1,1,1
15005,2.0,0,0,0,5,25,1,2,0
15015,1.0,0,0,0,5,25,1,2,1
15022,2.0,1,0,0,5,25,1,1,0
15032,2.0,1,0,0,5,25,1,2,0
15034,2.0,1,0,0,5,25,1,2,1
15038,2.0,0,0,0,5,25,1,2,1
15043,1.0,1,0,0,5,25,1,3,1
15047,2.0,0,0,1,5,25,1,2,1
15051,1.0,0,0,0,5,25,1,3,1
15052,1.0,0,0,0,5,25,1,3,1
15087,1.0,1,0,0,5,25,1,3,0
15093,1.0,0,0,0,5,25,1,2,1
15100,2.0,0,0,0,5,25,1,2,1
15107,2.0,0,0,0,5,25,1,3,0
15113,2.0,0,0,0,5,25,1,3,0
15121,1.0,0,0,0,5,25,1,4,1
15124,2.0,0,0,0,5,25,1,2,1
15125,2.0,0,0,1,5,25,1,4,3
15126,2.0,0,0,0,5,25,1,3,1
15130,2.0,1,0,0,5,25,1,3,1
15133,1.0,0,0,1,5,25,1,4,1
15143,1.0,1,0,1,5,25,1,3,1
15144,1.0,1,0,0,5,26,1,3,1
15153,1.0,0,0,0,5,26,1,1,0
15155,1.0,0,0,0,5,25,1,3,1
15159,1.0,1,0,0,5,25,1,4,2
15162,1.0,0,0,1,5,26,1,2,1
15170,1.0,0,1,0,5,27,0,3,0
15171,1.0,0,0,0,5,25,1,5,0
15177,2.0,0,0,0,5,26,1,1,1
15178,2.0,0,1,0,5,26,1,2,0
15180,2.0,0,0,1,5,26,1,1,1
15181,1.0,1,0,0,5,26,1,4,0
15184,1.0,1,0,0,5,26,1,1,1
15188,2.0,0,0,0,5,26,1,1,1
15196,2.0,1,0,0,5,26,1,2,1
15209,2.0,0,0,0,5,26,1,6,1
15211,2.0,1,0,1,5,26,1,2,1
15213,2.0,1,0,0,5,26,1,1,1
15216,2.0,1,0,0,5,26,1,2,1
15217,1.0,1,0,0,5,26,1,2,1
15218,1.0,1,0,0,5,26,1,6,1
15227,1.0,1,0,0,5,26,1,3,1
15232,2.0,1,0,0,5,26,1,2,0
15235,2.0,1,0,1,5,26,1,2,1
15236,1.0,0,0,0,5,26,1,2,1
15238,2.0,0,0,0,5,26,1,2,1
15241,1.0,1,0,0,5,26,1,2,1
15243,1.0,0,0,0,5,26,1,3,1
15246,2.0,1,0,0,5,26,1,3,1
15252,1.0,1,0,1,5,26,1,4,1
15255,1.0,0,0,0,5,26,1,4,0
15258,1.0,0,0,1,5,26,1,4,1
15260,2.0,1,0,0,5,26,1,3,1
15267,2.0,0,0,0,5,26,1,3,0
15268,1.0,0,0,0,5,26,1,3,1
15271,1.0,1,0,0,5,27,0,1,0
15276,1.0,0,1,0,5,26,1,3,0
15281,1.0,1,0,0,5,26,1,3,0
15282,1.0,1,0,0,5,26,1,4,1
15283,2.0,0,0,0,5,26,1,3,0
15303,2.0,0,0,1,5,27,0,1,1
15317,2.0,1,0,0,5,27,0,1,1
15325,1.0,0,0,0,5,27,0,1,1
15326,1.0,1,0,0,5,29,0,1,1
15327,2.0,0,0,0,5,27,0,2,1
15331,2.0,1,0,0,5,27,0,2,1
15351,2.0,1,0,0,5,27,0,2,1
15365,1.0,1,0,0,5,27,0,3,1
15368,2.0,0,0,0,5,27,0,3,1
15373,1.0,0,0,0,5,27,0,3,0
15374,1.0,0,0,0,5,27,0,4,1
15377,1.0,0,0,0,5,27,0,3,1
15379,1.0,0,0,0,5,27,0,3,0
15386,1.0,0,0,0,5,27,0,5,0
15388,1.0,0,0,0,5,27,0,4,1
15390,1.0,0,1,0,5,27,0,4,0
15391,1.0,0,0,0,5,27,0,4,1
15392,1.0,0,0,0,5,27,0,4,0
15396,2.0,0,0,0,5,27,0,4,0
15400,1.0,0,0,0,5,28,0,1,1
15403,2.0,0,0,0,5,28,0,1,0
15422,1.0,0,0,0,5,28,0,2,1
15428,2.0,0,0,0,5,27,0,5,1
15447,1.0,0,0,0,5,28,0,2,0
15462,1.0,0,0,0,5,28,0,2,1
15468,2.0,0,0,0,5,28,0,2,1
15477,1.0,0,0,0,5,28,0,4,1
15503,2.0,0,0,0,5,28,0,2,1
15504,1.0,0,0,0,5,28,0,3,0
15511,1.0,0,0,0,5,28,0,3,0
15514,1.0,0,0,0,5,28,0,3,0
15522,2.0,0,0,0,5,30,0,1,0
15523,2.0,0,0,0,5,31,0,1,0
15528,2.0,0,0,0,5,28,0,3,1
15533,1.0,0,0,0,5,28,0,3,1
15540,1.0,0,0,0,5,29,0,1,0
15542,1.0,0,0,0,5,28,0,4,0
15544,1.0,1,0,0,5,29,0,2,1
15557,1.0,0,0,0,5,29,0,1,1
15561,1.0,1,0,0,5,29,0,1,1
15563,2.0,0,0,0,5,29,0,1,0
15570,2.0,1,0,0,5,29,0,2,1
15571,2.0,0,0,0,5,29,0,2,1
15575,1.0,0,0,0,5,28,0,5,0
15583,1.0,1,0,0,5,29,0,1,1
15587,2.0,0,0,0,5,29,0,2,0
15599,1.0,0,0,0,5,29,0,2,0
15601,2.0,0,0,0,5,29,0,1,0
15603,2.0,0,0,0,5,29,0,1,1
15604,1.0,0,0,0,5,29,0,1,0
15609,2.0,0,0,0,5,29,0,2,0
15610,1.0,0,0,0,5,29,0,2,1
15618,2.0,0,0,0,5,29,0,4,1
15620,1.0,1,0,0,5,29,0,3,0
15621,1.0,0,0,0,5,29,0,2,1
15622,1.0,0,0,0,5,29,0,2,0
15625,1.0,0,0,0,5,29,0,2,0
15627,1.0,1,0,0,6,1,1,1,0
15628,1.0,0,0,0,5,29,0,2,1
15637,2.0,1,0,0,5,30,0,1,0
15640,1.0,0,0,0,5,29,0,3,0
15644,1.0,0,0,0,5,29,0,3,1
15645,1.0,0,0,0,5,29,0,3,0
15646,1.0,0,0,0,5,29,0,3,0
15648,1.0,0,0,0,5,29,0,3,1
15651,2.0,0,0,0,5,30,0,6,1
15660,1.0,1,0,1,5,30,0,4,1
15661,1.0,1,0,0,5,29,0,3,1
15665,1.0,0,0,0,5,29,0,3,1
15681,1.0,1,0,0,5,29,0,4,0
15689,2.0,0,0,0,5,31,0,6,1
15691,2.0,0,0,0,5,30,0,2,1
15697,1.0,0,0,0,5,29,0,4,0
15710,1.0,1,0,0,5,30,0,1,1
15715,2.0,1,0,0,5,30,0,1,0
15725,2.0,1,0,0,5,31,0,2,1
15726,1.0,0,0,0,5,30,0,2,0
15727,1.0,0,0,0,5,30,0,1,1
15730,1.0,1,0,0,5,30,0,1,1
15744,2.0,0,0,0,5,30,0,2,1
15757,1.0,0,0,0,5,30,0,2,0
15759,2.0,0,0,0,5,30,0,2,1
15761,2.0,0,0,0,5,30,0,2,0
15773,1.0,0,0,0,5,30,0,3,1
15781,1.0,0,0,0,5,30,0,3,1
15787,1.0,0,0,0,5,30,0,3,1
15789,1.0,0,0,0,5,31,0,1,1
15791,1.0,0,0,0,5,30,0,3,0
15792,1.0,0,0,0,5,30,0,3,0
15795,1.0,1,0,0,5,30,0,4,1
15806,1.0,0,0,0,5,30,0,3,1
15813,2.0,0,0,0,5,30,0,4,1
15816,1.0,1,0,0,5,30,0,4,1
15817,1.0,0,0,0,5,31,0,2,0
15832,1.0,1,0,0,5,31,0,2,1
15851,1.0,1,0,0,5,31,0,1,0
15854,1.0,0,0,0,5,31,0,1,1
15857,2.0,0,0,0,5,31,0,2,1
15860,1.0,1,0,1,5,31,0,1,1
15870,2.0,0,0,1,6,1,1,6,1
15880,1.0,0,0,0,5,31,0,2,0
15884,2.0,0,0,0,5,31,0,1,1
15885,2.0,0,0,0,5,31,0,2,0
15895,2.0,0,1,0,5,31,0,2,0
15905,2.0,0,0,0,6,3,0,1,1
15914,2.0,0,0,0,5,31,0,3,0
15916,1.0,0,0,0,5,31,0,2,0
15926,2.0,0,0,0,5,31,0,3,1
15927,1.0,0,0,0,5,31,0,3,1
15928,1.0,0,0,0,5,31,0,3,1
15930,2.0,0,0,1,6,1,1,1,1
15935,2.0,0,0,0,6,1,1,1,1
15936,1.0,0,0,0,5,31,0,2,1
15937,2.0,0,0,0,6,1,1,1,1
15939,1.0,0,0,0,5,31,0,2,1
15941,1.0,0,0,0,6,3,0,4,1
15942,1.0,0,0,0,6,3,0,4,1
15943,1.0,0,0,0,6,3,0,4,1
15951,2.0,0,0,0,6,2,1,1,1
15953,1.0,0,0,0,5,31,0,3,1
15955,1.0,0,0,0,5,31,0,3,0
15959,1.0,0,0,0,5,31,0,3,1
15963,2.0,0,0,0,6,1,1,2,1
15972,1.0,0,0,0,5,31,0,4,1
15973,1.0,0,1,1,5,31,0,3,1
16006,1.0,0,0,0,5,31,0,4,1
16084,1.0,1,0,1,6,1,1,2,1
16086,2.0,1,0,0,6,1,1,2,0
16093,1.0,1,0,0,6,2,1,6,0
16094,1.0,0,1,0,6,1,1,2,2
16099,2.0,1,0,0,6,1,1,3,1
16116,2.0,0,0,0,6,1,1,2,0
16120,2.0,1,0,0,6,1,1,2,0
16122,2.0,0,0,0,6,1,1,2,0
16124,1.0,0,0,0,6,1,1,2,1
16125,2.0,0,0,0,6,1,1,2,1
16127,2.0,0,0,0,6,1,1,1,0
16128,1.0,0,0,0,6,1,1,2,1
16130,1.0,0,0,0,6,1,1,2,0
16132,1.0,1,0,0,6,1,1,2,0
16136,2.0,0,0,0,6,1,1,2,0
16139,1.0,1,0,0,6,1,1,3,1
16151,2.0,0,0,0,6,1,1,2,0
16152,1.0,0,0,0,6,1,1,2,0
16155,1.0,0,1,0,6,1,1,3,1
16158,1.0,1,0,0,6,1,1,3,1
16160,1.0,1,0,0,6,1,1,3,1
16164,2.0,0,0,0,6,2,1,2,1
16166,1.0,1,0,0,6,1,1,3,0
16176,2.0,0,0,0,6,2,1,1,1
16179,1.0,1,0,0,6,1,1,3,0
16191,2.0,0,0,0,6,2,1,1,1
16193,1.0,1,0,0,6,1,1,4,1
16209,1.0,1,0,1,6,1,1,3,1
16212,2.0,1,0,0,6,1,1,4,0
16217,1.0,0,0,0,6,1,1,4,2
16226,1.0,0,0,0,6,1,1,4,1
16234,1.0,0,0,0,6,2,1,1,1
16238,2.0,0,0,0,6,2,1,2,1
16248,1.0,1,0,1,6,1,1,4,1
16265,1.0,1,0,0,6,2,1,2,0
16270,1.0,1,0,1,6,1,1,4,1
16280,1.0,1,0,0,6,2,1,3,1
16315,1.0,0,0,0,6,2,1,4,1
16316,2.0,0,0,0,6,2,1,2,1
16321,2.0,1,0,0,6,2,1,1,0
16331,2.0,0,0,0,6,2,1,2,1
16333,2.0,0,0,0,6,2,1,2,1
16340,2.0,0,0,0,6,2,1,6,0
16351,2.0,0,0,0,6,2,1,2,1
16354,2.0,1,0,0,6,2,1,2,1
16361,2.0,0,0,0,6,2,1,2,1
16362,2.0,0,0,0,6,2,1,2,1
16363,1.0,1,0,0,6,2,1,2,1
16365,1.0,0,0,0,6,2,1,2,1
16369,2.0,0,0,0,6,2,1,2,0
16372,1.0,1,0,0,6,2,1,3,0
16374,1.0,1,0,1,6,2,1,2,1
16377,1.0,0,0,0,6,2,1,3,0
16379,1.0,1,0,0,6,2,1,3,0
16386,1.0,0,0,0,6,2,1,2,1
16387,1.0,0,0,0,6,2,1,2,1
16390,2.0,1,0,0,6,2,1,3,1
16393,1.0,0,0,0,6,2,1,3,1
16399,1.0,0,0,0,6,2,1,4,1
16403,1.0,1,0,1,6,2,1,4,1
16404,2.0,0,0,0,6,3,0,6,1
16405,2.0,1,0,0,6,2,1,3,1
16412,1.0,0,0,0,6,2,1,4,1
16414,2.0,0,0,0,6,2,1,4,0
16415,1.0,0,0,0,6,2,1,2,0
16417,2.0,1,0,0,6,2,1,3,1
16426,2.0,0,1,0,6,2,1,3,1
16430,1.0,1,0,1,6,2,1,3,1
16431,1.0,0,0,0,6,2,1,3,1
16435,2.0,0,0,0,6,2,1,4,1
16442,2.0,0,0,1,6,2,1,3,2
16451,2.0,1,0,1,6,3,0,2,1
16462,1.0,1,0,0,6,2,1,4,1
16463,1.0,0,0,0,6,2,1,4,0
16470,1.0,1,0,0,6,3,0,3,1
16471,2.0,0,0,0,6,3,0,1,0
16505,1.0,1,0,0,6,7,0,4,1
16545,2.0,1,0,1,6,3,0,4,1
16546,1.0,1,0,1,6,2,1,5,2
16556,1.0,0,0,0,6,3,0,1,0
16559,1.0,0,0,0,6,3,0,1,1
16561,1.0,1,0,1,6,3,0,1,1
16563,2.0,0,0,1,6,3,0,1,1
16564,1.0,0,0,1,6,3,0,2,1
16565,1.0,0,0,0,6,3,0,1,0
16568,1.0,0,0,0,6,3,0,2,1
16571,2.0,0,0,0,6,3,0,2,1
16581,2.0,0,0,0,6,5,0,1,0
16583,1.0,0,0,0,6,3,0,2,1
16584,2.0,0,0,0,6,3,0,1,1
16585,1.0,0,0,0,6,3,0,3,1
16593,1.0,1,0,0,6,3,0,2,1
16597,1.0,0,0,0,6,3,0,2,1
16598,2.0,0,0,0,6,3,0,2,0
16610,2.0,0,0,0,6,3,0,3,1
16611,2.0,0,0,0,6,3,0,3,1
16615,2.0,0,0,0,6,3,0,2,1
16621,2.0,0,0,0,6,3,0,2,0
16628,1.0,0,0,0,6,4,0,2,1
16632,1.0,0,0,1,6,3,0,4,1
16656,1.0,0,0,0,6,3,0,4,1
16665,2.0,0,0,0,6,3,0,5,0
16666,1.0,1,0,0,6,4,0,2,1
16677,1.0,1,0,0,6,4,0,1,0
16680,1.0,0,0,0,6,4,0,1,1
16683,1.0,0,0,0,6,4,0,1,0
16690,1.0,1,0,0,6,4,0,1,1
16703,1.0,1,0,0,6,4,0,1,1
16710,1.0,1,0,0,6,4,0,2,1
16713,2.0,0,0,0,6,4,0,2,1
16718,1.0,0,0,0,6,4,0,2,0
16728,1.0,0,0,0,6,4,0,2,0
16729,1.0,0,0,0,6,4,0,2,1
16730,2.0,0,0,0,6,4,0,2,0
16732,1.0,0,0,0,6,4,0,4,1
16733,1.0,0,0,0,6,4,0,2,1
16737,2.0,0,0,0,6,4,0,2,0
16738,1.0,0,0,0,6,4,0,2,1
16743,1.0,0,0,0,6,4,0,2,0
16749,1.0,0,0,0,6,4,0,2,1
16755,1.0,0,0,0,6,4,0,2,1
16761,1.0,0,0,0,6,4,0,4,0
16767,2.0,1,0,0,6,5,0,3,1
16772,1.0,1,0,0,6,4,0,4,0
16775,1.0,0,0,0,6,7,0,2,0
16808,1.0,1,0,0,6,5,0,1,0
16811,2.0,1,0,0,6,9,1,1,0
16818,2.0,0,0,0,6,5,0,2,1
16821,1.0,0,0,1,6,5,0,1,1
16829,2.0,0,0,0,6,5,0,1,1
16831,1.0,0,0,0,6,5,0,1,1
16840,2.0,0,0,0,6,5,0,1,0
16845,2.0,1,0,0,6,6,0,3,1
16856,2.0,1,0,0,6,5,0,2,0
16857,2.0,1,0,0,6,5,0,2,0
16859,2.0,0,0,0,6,5,0,2,0
16861,1.0,0,0,0,6,5,0,2,1
16862,1.0,0,0,0,6,5,0,2,1
16863,1.0,0,0,0,6,5,0,2,0
16869,1.0,0,0,0,6,5,0,2,1
16872,2.0,0,0,0,6,5,0,2,1
16876,2.0,0,0,0,6,5,0,3,1
16881,1.0,0,0,0,6,5,0,4,1
16884,2.0,0,0,0,6,5,0,3,1
16885,1.0,0,0,0,6,5,0,3,1
16886,2.0,0,0,0,6,5,0,2,1
16887,2.0,0,0,0,6,5,0,2,0
16897,1.0,1,0,1,6,5,0,3,1
16904,2.0,0,0,0,6,5,0,3,1
16905,1.0,0,0,0,6,5,0,3,1
16908,1.0,0,0,0,6,5,0,4,1
16910,1.0,0,0,0,6,5,0,3,1
16912,1.0,0,0,0,6,5,0,3,0
16916,1.0,0,0,0,6,6,0,4,0
16925,1.0,0,0,0,6,5,0,4,1
16931,1.0,1,0,0,6,6,0,1,1
16932,1.0,0,0,0,6,5,0,4,1
16933,1.0,0,0,0,6,5,0,4,1
16950,1.0,0,0,0,6,6,0,1,1
16971,2.0,1,0,0,6,6,0,2,0
16972,2.0,0,0,0,6,6,0,1,1
16973,2.0,0,0,0,6,6,0,2,1
16987,2.0,0,0,0,6,6,0,1,0
16988,2.0,0,0,0,6,6,0,2,0
16989,2.0,0,0,0,6,7,0,6,1
16990,2.0,1,0,0,6,6,0,1,1
16995,1.0,0,0,0,6,6,0,2,0
16998,2.0,1,0,0,6,6,0,2,0
17000,1.0,0,0,0,6,7,0,3,1
17005,2.0,0,0,0,6,6,0,2,0
17006,1.0,0,0,0,6,7,0,1,1
17008,1.0,0,0,0,6,6,0,2,1
17009,1.0,0,0,0,6,6,0,2,1
17011,2.0,0,0,0,6,6,0,2,1
17015,2.0,0,0,0,6,6,0,2,1
17016,2.0,0,0,0,6,6,0,2,1
17022,2.0,0,0,0,6,6,0,2,1
17028,1.0,0,0,0,6,6,0,3,0
17054,1.0,0,0,0,6,6,0,3,1
17057,2.0,0,0,0,6,6,0,3,1
17060,1.0,0,0,0,6,6,0,3,0
17098,2.0,0,0,0,6,8,1,6,1
17104,2.0,0,0,0,6,7,0,2,0
17117,2.0,0,0,0,6,10,0,4,1
17127,1.0,0,0,0,6,7,0,2,0
17128,1.0,0,0,0,6,7,0,2,1
17129,1.0,0,0,0,6,7,0,2,1
17130,1.0,0,0,0,6,7,0,3,1
17131,1.0,0,0,0,6,8,1,1,0
17132,2.0,0,0,0,6,8,1,3,1
17133,1.0,0,0,0,6,8,1,3,1
